date,open,high,low,close,volume,average,barCount
2025-01-07 12:28:00-05:00,394.86,394.94,393.8,393.93,82218.0,394.174,395
2025-01-07 12:29:00-05:00,394.01,394.75,393.87,394.13,84896.0,394.242,413
2025-01-07 12:30:00-05:00,394.14,394.4,393.77,393.85,72312.0,394.028,336
2025-01-07 12:31:00-05:00,393.82,394.24,393.72,393.91,65236.0,393.945,303
2025-01-07 12:32:00-05:00,394.0,394.4,393.88,394.13,65005.0,394.094,372
2025-01-07 12:33:00-05:00,394.12,395.1,394.09,394.97,60811.0,394.647,276
2025-01-07 12:34:00-05:00,395.03,395.14,394.56,394.67,55994.0,394.836,223
2025-01-07 12:35:00-05:00,394.62,395.0,393.65,393.87,106426.0,394.34,597
2025-01-07 12:36:00-05:00,393.87,394.24,393.46,393.8,67655.0,393.816,311
2025-01-07 12:37:00-05:00,393.83,394.0,393.46,393.52,56226.0,393.705,237
2025-01-07 12:38:00-05:00,393.52,393.56,393.03,393.41,59152.0,393.259,262
2025-01-07 12:39:00-05:00,393.3,393.97,393.12,393.97,66534.0,393.674,271
2025-01-07 12:40:00-05:00,393.84,394.1,393.0,393.56,115315.0,393.336,726
2025-01-07 12:41:00-05:00,393.46,394.27,393.05,393.12,48112.0,393.575,266
2025-01-07 12:42:00-05:00,393.09,393.98,392.92,393.02,99740.0,393.363,453
2025-01-07 12:43:00-05:00,393.0,393.29,392.91,393.13,79008.0,393.02,385
2025-01-07 12:44:00-05:00,393.2,393.78,392.95,393.59,54255.0,393.323,261
2025-01-07 12:45:00-05:00,393.68,394.15,393.25,394.15,54139.0,393.693,272
2025-01-07 12:46:00-05:00,394.13,394.5,393.1,393.42,138968.0,393.662,794
2025-01-07 12:47:00-05:00,393.42,394.67,393.29,394.43,80141.0,394.146,353
2025-01-07 12:48:00-05:00,394.35,394.78,394.32,394.63,51948.0,394.556,231
2025-01-07 12:49:00-05:00,394.74,395.25,394.54,394.83,66047.0,394.83,324
2025-01-07 12:50:00-05:00,394.83,394.93,394.31,394.44,39536.0,394.566,193
2025-01-07 12:51:00-05:00,394.41,394.45,393.91,394.08,54056.0,394.148,225
2025-01-07 12:52:00-05:00,394.0,394.28,393.71,394.22,41580.0,393.962,216
2025-01-07 12:53:00-05:00,394.21,394.65,393.93,394.58,36082.0,394.285,172
2025-01-07 12:54:00-05:00,394.53,395.1,394.37,394.75,86645.0,394.745,307
2025-01-07 12:55:00-05:00,394.68,394.97,394.6,394.7,27700.0,394.746,113
2025-01-07 12:56:00-05:00,394.61,394.97,394.32,394.77,53117.0,394.667,234
2025-01-07 12:57:00-05:00,394.73,394.77,394.13,394.35,37538.0,394.4,193
2025-01-07 12:58:00-05:00,394.32,394.77,394.32,394.52,21571.0,394.607,125
2025-01-07 12:59:00-05:00,394.6,395.22,394.34,395.03,73151.0,394.871,318
2025-01-07 13:00:00-05:00,394.91,395.22,394.66,395.11,41102.0,394.936,151
2025-01-07 13:01:00-05:00,395.11,395.83,395.02,395.24,118960.0,395.529,397
2025-01-07 13:02:00-05:00,395.39,395.78,395.05,395.19,51189.0,395.437,286
2025-01-07 13:03:00-05:00,395.22,395.6,395.02,395.48,44276.0,395.362,196
2025-01-07 13:04:00-05:00,395.5,395.89,395.47,395.69,46412.0,395.672,227
2025-01-07 13:05:00-05:00,395.69,396.5,395.64,396.1,113743.0,396.144,458
2025-01-07 13:06:00-05:00,396.11,396.68,395.87,396.56,75544.0,396.313,359
2025-01-07 13:07:00-05:00,396.53,396.65,396.2,396.51,81168.0,396.35,286
2025-01-07 13:08:00-05:00,396.6,396.76,396.45,396.62,71132.0,396.619,307
2025-01-07 13:09:00-05:00,396.6,397.52,396.55,397.37,156842.0,397.15,651
2025-01-07 13:10:00-05:00,397.44,397.82,397.25,397.74,77901.0,397.514,376
2025-01-07 13:11:00-05:00,397.77,398.01,397.5,397.74,110457.0,397.843,548
2025-01-07 13:12:00-05:00,397.84,397.9,397.47,397.65,59070.0,397.682,296
2025-01-07 13:13:00-05:00,397.55,397.65,397.05,397.09,77610.0,397.286,353
2025-01-07 13:14:00-05:00,397.06,397.8,397.05,397.72,61827.0,397.394,240
2025-01-07 13:15:00-05:00,397.71,397.79,397.22,397.42,60571.0,397.476,250
2025-01-07 13:16:00-05:00,397.35,397.68,397.02,397.6,59167.0,397.357,218
2025-01-07 13:17:00-05:00,397.7,397.76,397.16,397.34,60849.0,397.53,226
2025-01-07 13:18:00-05:00,397.3,397.56,397.03,397.39,60571.0,397.263,267
2025-01-07 13:19:00-05:00,397.39,397.65,397.27,397.5,43635.0,397.498,219
2025-01-07 13:20:00-05:00,397.43,397.72,397.22,397.43,52433.0,397.504,230
2025-01-07 13:21:00-05:00,397.52,397.6,397.1,397.42,49223.0,397.34,160
2025-01-07 13:22:00-05:00,397.48,398.07,397.39,397.81,107012.0,397.819,470
2025-01-07 13:23:00-05:00,397.84,398.65,397.76,398.22,141846.0,398.337,567
2025-01-07 13:24:00-05:00,398.22,398.55,398.04,398.39,48652.0,398.296,259
2025-01-07 13:25:00-05:00,398.34,398.56,398.14,398.48,64654.0,398.364,340
2025-01-07 13:26:00-05:00,398.51,398.95,398.45,398.77,69093.0,398.662,299
2025-01-07 13:27:00-05:00,398.77,398.9,398.55,398.63,92962.0,398.725,262
2025-01-07 13:28:00-05:00,398.67,398.71,398.13,398.29,54823.0,398.393,240
2025-01-07 13:29:00-05:00,398.34,398.59,398.21,398.48,36742.0,398.397,147
2025-01-07 13:30:00-05:00,398.44,398.74,397.94,397.94,66388.0,398.32,292
2025-01-07 13:31:00-05:00,397.97,397.99,397.27,397.55,87623.0,397.658,400
2025-01-07 13:32:00-05:00,397.74,397.74,397.45,397.61,28151.0,397.56,155
2025-01-07 13:33:00-05:00,397.61,398.04,397.45,397.75,38368.0,397.76,201
2025-01-07 13:34:00-05:00,397.8,398.32,397.8,398.07,88070.0,398.076,267
2025-01-07 13:35:00-05:00,398.06,398.48,398.06,398.44,58178.0,398.289,212
2025-01-07 13:36:00-05:00,398.26,398.5,397.63,397.7,60770.0,398.105,258
2025-01-07 13:37:00-05:00,397.67,397.78,397.18,397.22,61561.0,397.447,248
2025-01-07 13:38:00-05:00,397.21,397.39,396.96,397.12,59067.0,397.175,263
2025-01-07 13:39:00-05:00,397.21,397.36,397.04,397.14,40124.0,397.196,205
2025-01-07 13:40:00-05:00,397.33,397.4,396.81,396.9,49855.0,397.024,220
2025-01-07 13:41:00-05:00,396.89,397.26,396.55,396.82,90696.0,396.845,391
2025-01-07 13:42:00-05:00,396.82,396.88,396.57,396.7,51696.0,396.731,258
2025-01-07 13:43:00-05:00,396.68,397.05,396.58,396.79,44034.0,396.764,224
2025-01-07 13:44:00-05:00,396.82,396.99,396.53,396.63,37512.0,396.646,179
2025-01-07 13:45:00-05:00,396.6,396.7,396.11,396.34,62224.0,396.353,330
2025-01-07 13:46:00-05:00,396.3,396.38,395.95,396.17,65535.0,396.144,313
2025-01-07 13:47:00-05:00,396.19,396.25,395.82,395.95,44802.0,396.031,234
2025-01-07 13:48:00-05:00,395.9,396.44,395.82,396.27,75135.0,396.127,358
2025-01-07 13:49:00-05:00,396.28,396.39,395.7,396.09,54872.0,396.006,286
2025-01-07 13:50:00-05:00,396.17,396.7,396.04,396.36,70465.0,396.41,307
2025-01-07 13:51:00-05:00,396.31,396.52,396.13,396.18,38883.0,396.349,241
2025-01-07 13:52:00-05:00,396.27,396.31,395.88,396.0,42183.0,396.074,251
2025-01-07 13:53:00-05:00,396.16,396.18,395.45,395.69,51965.0,395.711,275
2025-01-07 13:54:00-05:00,395.58,395.7,395.21,395.21,33126.0,395.387,186
2025-01-07 13:55:00-05:00,395.27,395.37,394.94,395.11,93175.0,395.083,380
2025-01-07 13:56:00-05:00,395.02,395.23,394.6,394.66,45765.0,394.927,259
2025-01-07 13:57:00-05:00,394.69,394.99,394.6,394.71,45162.0,394.771,234
2025-01-07 13:58:00-05:00,394.67,395.27,394.46,394.58,85478.0,394.792,430
2025-01-07 13:59:00-05:00,394.7,394.73,394.46,394.71,58225.0,394.601,310
2025-01-07 14:00:00-05:00,394.68,394.73,394.3,394.38,36409.0,394.531,218
2025-01-07 14:01:00-05:00,394.45,394.9,394.05,394.37,74348.0,394.465,395
2025-01-07 14:02:00-05:00,394.37,395.4,394.3,395.24,74460.0,394.792,374
2025-01-07 14:03:00-05:00,395.24,395.29,394.52,394.62,74532.0,395.0,331
2025-01-07 14:04:00-05:00,394.52,394.7,394.26,394.41,72082.0,394.48,407
2025-01-07 14:05:00-05:00,394.4,394.41,393.96,394.2,107973.0,394.115,513
2025-01-07 14:06:00-05:00,394.18,394.4,394.11,394.32,49459.0,394.292,299
2025-01-07 14:07:00-05:00,394.37,394.79,394.37,394.46,97080.0,394.591,397
2025-01-07 14:08:00-05:00,394.45,394.79,394.45,394.72,40523.0,394.651,230
2025-01-07 14:09:00-05:00,394.75,395.04,394.51,394.7,44803.0,394.762,220
2025-01-07 14:10:00-05:00,394.81,395.23,394.58,394.99,68022.0,394.922,292
2025-01-07 14:11:00-05:00,394.99,395.26,394.67,394.78,60808.0,395.038,336
2025-01-07 14:12:00-05:00,394.78,394.82,394.11,394.33,84797.0,394.383,396
2025-01-07 14:13:00-05:00,394.26,394.37,394.08,394.14,68415.0,394.162,295
2025-01-07 14:14:00-05:00,394.1,394.22,393.72,393.78,90040.0,393.923,448
2025-01-07 14:15:00-05:00,393.77,393.9,393.58,393.58,80058.0,393.699,393
2025-01-07 14:16:00-05:00,393.62,393.84,393.5,393.56,61344.0,393.651,336
2025-01-07 14:17:00-05:00,393.6,393.81,393.31,393.76,91297.0,393.522,447
2025-01-07 14:18:00-05:00,393.71,394.09,393.68,393.89,62615.0,393.891,309
2025-01-07 14:19:00-05:00,393.93,394.18,393.76,393.93,53737.0,393.994,307
2025-01-07 14:20:00-05:00,393.93,394.01,393.51,393.52,50880.0,393.707,263
2025-01-07 14:21:00-05:00,393.51,393.63,392.95,393.2,104195.0,393.198,559
2025-01-07 14:22:00-05:00,393.27,393.31,392.74,393.05,101203.0,392.96,542
2025-01-07 14:23:00-05:00,393.06,393.12,392.71,393.08,77466.0,392.911,334
2025-01-07 14:24:00-05:00,393.13,393.4,392.97,393.25,57134.0,393.155,249
2025-01-07 14:25:00-05:00,393.33,393.75,393.21,393.71,68207.0,393.515,344
2025-01-07 14:26:00-05:00,393.71,393.93,393.54,393.65,65556.0,393.749,327
2025-01-07 14:27:00-05:00,393.61,393.84,393.54,393.62,39371.0,393.676,203
2025-01-07 14:28:00-05:00,393.67,393.74,393.47,393.6,31985.0,393.6,190
2025-01-07 14:29:00-05:00,393.66,394.06,393.5,393.71,46637.0,393.774,269
2025-01-07 14:30:00-05:00,393.66,393.78,393.4,393.61,37908.0,393.579,224
2025-01-07 14:31:00-05:00,393.65,393.65,393.38,393.54,52926.0,393.486,231
2025-01-07 14:32:00-05:00,393.53,393.54,393.0,393.33,80356.0,393.21,346
2025-01-07 14:33:00-05:00,393.33,393.37,393.0,393.08,39502.0,393.156,241
2025-01-07 14:34:00-05:00,393.04,393.25,392.7,393.25,85930.0,392.967,382
2025-01-07 14:35:00-05:00,393.24,393.5,392.94,393.05,69675.0,393.247,324
2025-01-07 14:36:00-05:00,393.01,393.18,392.79,392.81,36274.0,392.944,189
2025-01-07 14:37:00-05:00,392.77,392.79,392.4,392.52,89143.0,392.568,436
2025-01-07 14:38:00-05:00,392.52,393.0,392.51,392.72,54576.0,392.721,266
2025-01-07 14:39:00-05:00,392.69,392.82,392.47,392.72,49938.0,392.591,248
2025-01-07 14:40:00-05:00,392.71,392.95,392.3,392.38,86758.0,392.645,355
2025-01-07 14:41:00-05:00,392.38,392.65,392.28,392.45,84973.0,392.445,379
2025-01-07 14:42:00-05:00,392.45,392.68,392.37,392.56,48820.0,392.5,253
